"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009733","GO:0009733","response to auxin","15/64","337/21826",3.98976711831197e-14,1.09319619041748e-11,8.44150727137585e-12,"ARF5/DRN-LIKE/CKRC1/ATPIN1/AGC1-3/FL2/DOF3.4/IAA30/FKD1/anac071/IAA29/BG1/LRP1/HAT2/IAA9",15
"GO:0071365","GO:0071365","cellular response to auxin stimulus","9/64","107/21826",2.55544943108061e-11,2.91963769245045e-09,2.25450317396289e-09,"CKRC1/ATPIN1/AGC1-3/FL2/FKD1/anac071/BG1/HAT2/IAA9",9
"GO:0010051","GO:0010051","xylem and phloem pattern formation","8/64","71/21826",3.19668360487275e-11,2.91963769245045e-09,2.25450317396289e-09,"CVP2/ARF5/CKRC1/ATPIN1/LAX2/OPS/FL2/FKD1",8
"GO:0009734","GO:0009734","auxin-activated signaling pathway","8/64","86/21826",1.54053498411359e-10,1.05526646411781e-08,8.14861925807449e-09,"CKRC1/ATPIN1/AGC1-3/FL2/FKD1/BG1/HAT2/IAA9",8
"GO:0007389","GO:0007389","pattern specification process","10/64","212/21826",5.79659972729748e-10,3.17653665055902e-08,2.45287693723536e-08,"CVP2/ARF5/DRN-LIKE/CKRC1/ATPIN1/LAX2/OPS/FL2/FKD1/DOF5.3",10
"GO:0003002","GO:0003002","regionalization","9/64","179/21826",2.56377810420199e-09,1.17079200091891e-07,9.0406912095544e-08,"CVP2/ARF5/CKRC1/ATPIN1/LAX2/OPS/FL2/FKD1/DOF5.3",9
"GO:0048826","GO:0048826","cotyledon morphogenesis","5/64","22/21826",4.68368570523615e-09,1.83332840462101e-07,1.41567041616912e-07,"CVP2/CKRC1/ATPIN1/LAX2/OPS",5
"GO:0048825","GO:0048825","cotyledon development","6/64","55/21826",1.29542185830888e-08,4.43681986470792e-07,3.42604991473796e-07,"CVP2/DRN-LIKE/CKRC1/ATPIN1/LAX2/OPS",6
"GO:0048598","GO:0048598","embryonic morphogenesis","5/64","36/21826",6.49675171396479e-08,1.9778999662515e-06,1.52730654328295e-06,"CVP2/CKRC1/ATPIN1/LAX2/OPS",5
"GO:0010588","GO:0010588","cotyledon vascular tissue pattern formation","4/64","18/21826",1.99435425024984e-07,5.46453064568457e-06,4.21963372947598e-06,"CVP2/CKRC1/LAX2/OPS",4
"GO:0009965","GO:0009965","leaf morphogenesis","6/64","115/21826",1.09661291142337e-06,2.73156307027276e-05,2.10927459517797e-05,"CVP2/CKRC1/ATPIN1/LAX2/OPS/TCP17",6
"GO:0010305","GO:0010305","leaf vascular tissue pattern formation","4/64","31/21826",1.99291966406099e-06,4.55049989960592e-05,3.51383203926543e-05,"CVP2/ARF5/FL2/FKD1",4
"GO:0048366","GO:0048366","leaf development","9/64","399/21826",2.36148320887193e-06,4.97727999408392e-05,3.84338562739481e-05,"CVP2/DRN-LIKE/CKRC1/ATPIN1/LAX2/OPS/CIK3/APD7/TCP17",9
"GO:0010583","GO:0010583","response to cyclopentenone","4/64","35/21826",3.28732248386872e-06,6.43375971842877e-05,4.96805879141062e-05,"ATPIN1/IAA30/IAA29/IAA9",4
"GO:0010087","GO:0010087","phloem or xylem histogenesis","5/64","103/21826",1.29733583662797e-05,0.000236980012824043,0.000182992633798051,"CKRC1/AGC1-3/OPS/FL2/FKD1",5
"GO:0010016","GO:0010016","shoot system morphogenesis","6/64","199/21826",2.5729085221335e-05,0.000438670448632408,0.000338735152420722,"CVP2/CKRC1/ATPIN1/LAX2/OPS/TCP17",6
"GO:0090698","GO:0090698","post-embryonic plant morphogenesis","6/64","201/21826",2.7216779659675e-05,0.000438670448632408,0.000338735152420722,"CVP2/CKRC1/ATPIN1/LAX2/ROXY1/OPS",6
"GO:0009606","GO:0009606","tropism","5/64","128/21826",3.70644218258123e-05,0.000564202865570699,0.000435669519706917,"CKRC1/ATPIN1/AGC1-3/IAA30/MEL1",5
